"pid","label","parent"
info:fedora/macrepo:19440,Bad Ischl,info:fedora/macrepo:18811
info:fedora/macrepo:19441,Zürich,info:fedora/macrepo:18811
info:fedora/macrepo:19442,St. Gallen,info:fedora/macrepo:18811
info:fedora/macrepo:19443,Imst,info:fedora/macrepo:18811
info:fedora/macrepo:19445,Innsbruck,info:fedora/macrepo:18811
info:fedora/macrepo:19446,Bruck,info:fedora/macrepo:18811
info:fedora/macrepo:19448,Uithuizermeeden,info:fedora/macrepo:18976
info:fedora/macrepo:19449,Anjum,info:fedora/macrepo:18976
info:fedora/macrepo:19450,Zoutkamp,info:fedora/macrepo:18976
info:fedora/macrepo:19451,Warrfum,info:fedora/macrepo:18976
info:fedora/macrepo:19452,Westeremden,info:fedora/macrepo:18976
info:fedora/macrepo:19453,Delfzijl,info:fedora/macrepo:18976
info:fedora/macrepo:19454,Loquard,info:fedora/macrepo:18976
info:fedora/macrepo:19455,Kollum,info:fedora/macrepo:18976
info:fedora/macrepo:19456,Grijpskerk,info:fedora/macrepo:18976
info:fedora/macrepo:19457,Zuidhorn,info:fedora/macrepo:18976
info:fedora/macrepo:19458,Groningen,info:fedora/macrepo:18976
info:fedora/macrepo:19459,Siddeburen,info:fedora/macrepo:18976
info:fedora/macrepo:19460,Woldendorp,info:fedora/macrepo:18976
info:fedora/macrepo:19461,Ditzumer Verlaat,info:fedora/macrepo:18976
info:fedora/macrepo:19462,Drachten,info:fedora/macrepo:18976
info:fedora/macrepo:19463,Marum,info:fedora/macrepo:18976
info:fedora/macrepo:19464,Haren,info:fedora/macrepo:18976
info:fedora/macrepo:19465,Hoogezand,info:fedora/macrepo:18976
info:fedora/macrepo:19466,Veendam,info:fedora/macrepo:18976
info:fedora/macrepo:19467,Winschotem,info:fedora/macrepo:18976
info:fedora/macrepo:19468,Aschendorf,info:fedora/macrepo:18976
info:fedora/macrepo:19469,Nieuwe Schans,info:fedora/macrepo:18976
info:fedora/macrepo:19470,Beetsterzwaag,info:fedora/macrepo:18976
info:fedora/macrepo:19471,Bakkeveen,info:fedora/macrepo:18976
info:fedora/macrepo:19472,Veenhuizen,info:fedora/macrepo:18976
info:fedora/macrepo:19473,Eext,info:fedora/macrepo:18976
info:fedora/macrepo:19474,Nieuwepekela,info:fedora/macrepo:18976
info:fedora/macrepo:19475,Onstwedde,info:fedora/macrepo:18976
info:fedora/macrepo:19476,Oldeberkoop,info:fedora/macrepo:18976
info:fedora/macrepo:19477,Makkinga,info:fedora/macrepo:18976
info:fedora/macrepo:19478,Kloosterveen,info:fedora/macrepo:18976
info:fedora/macrepo:19479,Assen,info:fedora/macrepo:18976
info:fedora/macrepo:19480,Borger,info:fedora/macrepo:18976
info:fedora/macrepo:19481,Nieuwbuinen,info:fedora/macrepo:18976
info:fedora/macrepo:19482,Dörpen,info:fedora/macrepo:18976
info:fedora/macrepo:19483,Noordwolde,info:fedora/macrepo:18976
info:fedora/macrepo:19484,Leszno,info:fedora/macrepo:18813
info:fedora/macrepo:19485,Vledder,info:fedora/macrepo:18976
info:fedora/macrepo:19486,Dwingelo,info:fedora/macrepo:18976
info:fedora/macrepo:19487,Beilen,info:fedora/macrepo:18976
info:fedora/macrepo:19488,Wezep,info:fedora/macrepo:18976
info:fedora/macrepo:19491,Lucenec,info:fedora/macrepo:18809
info:fedora/macrepo:19492,Kosice,info:fedora/macrepo:18809
info:fedora/macrepo:19493,Uzhorod,info:fedora/macrepo:18809
info:fedora/macrepo:19494,Mukacevo,info:fedora/macrepo:18809
info:fedora/macrepo:19495,Sinovir,info:fedora/macrepo:18809
info:fedora/macrepo:19496,Kolomyja,info:fedora/macrepo:18809
info:fedora/macrepo:19497,Cernauti,info:fedora/macrepo:18809
info:fedora/macrepo:19498,Wels,info:fedora/macrepo:18809
info:fedora/macrepo:19499,Odoorn,info:fedora/macrepo:18976
info:fedora/macrepo:19500,Ter Apel,info:fedora/macrepo:18976
info:fedora/macrepo:19501,Steenwijk,info:fedora/macrepo:18976
info:fedora/macrepo:19502,Havelte,info:fedora/macrepo:18976
info:fedora/macrepo:19503,Hoogeveen,info:fedora/macrepo:18976
info:fedora/macrepo:19504,Nieuweroord,info:fedora/macrepo:18976
info:fedora/macrepo:19505,Oosterhesselen,info:fedora/macrepo:18976
info:fedora/macrepo:19506,Noordbarge,info:fedora/macrepo:18976
info:fedora/macrepo:19507,Hebelermeer,info:fedora/macrepo:18976
info:fedora/macrepo:19508,Genemuiden,info:fedora/macrepo:18976
info:fedora/macrepo:19509,Meppel,info:fedora/macrepo:18976
info:fedora/macrepo:19510,Kerkenbosch,info:fedora/macrepo:18976
info:fedora/macrepo:19511,Slagharen,info:fedora/macrepo:18976
info:fedora/macrepo:19512,Coevorden,info:fedora/macrepo:18976
info:fedora/macrepo:19513,Emlichheim,info:fedora/macrepo:18976
info:fedora/macrepo:19514,Nieuw-Schoonebeek,info:fedora/macrepo:18976
info:fedora/macrepo:19515,Zwolle,info:fedora/macrepo:18976
info:fedora/macrepo:19516,Dalfsen,info:fedora/macrepo:18976
info:fedora/macrepo:19517,Ommen,info:fedora/macrepo:18976
info:fedora/macrepo:19518,Hardenberg,info:fedora/macrepo:18976
info:fedora/macrepo:19519,Wielen,info:fedora/macrepo:18976
info:fedora/macrepo:19520,Hattem,info:fedora/macrepo:18976
info:fedora/macrepo:19521,Heino,info:fedora/macrepo:18976
info:fedora/macrepo:19522,Enns,info:fedora/macrepo:18809
info:fedora/macrepo:19523,Lemelerveld,info:fedora/macrepo:18976
info:fedora/macrepo:19524,Vriezenveen,info:fedora/macrepo:18976
info:fedora/macrepo:19525,Tubbergen,info:fedora/macrepo:18976
info:fedora/macrepo:19526,Ootmarsum,info:fedora/macrepo:18976
info:fedora/macrepo:19527,Weiner Neustadt,info:fedora/macrepo:18809
info:fedora/macrepo:19528,Nordhorn,info:fedora/macrepo:18976
info:fedora/macrepo:19529,Wijhe,info:fedora/macrepo:18976
info:fedora/macrepo:19530,Raalte,info:fedora/macrepo:18976
info:fedora/macrepo:19531,Wien,info:fedora/macrepo:18809
info:fedora/macrepo:19532,Nijverdal,info:fedora/macrepo:18976
info:fedora/macrepo:19533,Almelo,info:fedora/macrepo:18976
info:fedora/macrepo:19534,Komárno,info:fedora/macrepo:18809
info:fedora/macrepo:19535,Zenderen,info:fedora/macrepo:18976
info:fedora/macrepo:19536,Oldenzaal,info:fedora/macrepo:18976
info:fedora/macrepo:19537,Bentheim,info:fedora/macrepo:18976
info:fedora/macrepo:19538,Deventer,info:fedora/macrepo:18976
info:fedora/macrepo:19539,Bathmen,info:fedora/macrepo:18976
info:fedora/macrepo:19540,Esztergom,info:fedora/macrepo:18809
info:fedora/macrepo:19541,Holten,info:fedora/macrepo:18976
info:fedora/macrepo:19542,Gyongyos,info:fedora/macrepo:18809
info:fedora/macrepo:19543,Goor,info:fedora/macrepo:18976
info:fedora/macrepo:19544,Hengelo,info:fedora/macrepo:18976
info:fedora/macrepo:19545,Miskolc,info:fedora/macrepo:18809
info:fedora/macrepo:19546,Enschede,info:fedora/macrepo:18976
info:fedora/macrepo:19547,Gronau,info:fedora/macrepo:18976
info:fedora/macrepo:19548,Nyiregyhaza,info:fedora/macrepo:18809
info:fedora/macrepo:19549,Haaksbergen,info:fedora/macrepo:18976
info:fedora/macrepo:19550,Alstatte,info:fedora/macrepo:18976
info:fedora/macrepo:19551,Doesburg,info:fedora/macrepo:18976
info:fedora/macrepo:19552,Steenderen,info:fedora/macrepo:18976
info:fedora/macrepo:19574,Groenlo,info:fedora/macrepo:18976
info:fedora/macrepo:19666,Vreden,info:fedora/macrepo:18976
info:fedora/macrepo:19695,Zevenaar,info:fedora/macrepo:18976
info:fedora/macrepo:19696,Doetinchem,info:fedora/macrepo:18976
info:fedora/macrepo:19699,Terborg,info:fedora/macrepo:18976
info:fedora/macrepo:19700,Aalten,info:fedora/macrepo:18976
info:fedora/macrepo:19701,Winterswijk,info:fedora/macrepo:18976
info:fedora/macrepo:19702,Millingen,info:fedora/macrepo:18976
info:fedora/macrepo:19703,Emmerich,info:fedora/macrepo:18976
info:fedora/macrepo:19704,Isselburg,info:fedora/macrepo:18976
info:fedora/macrepo:19705,Bocholt,info:fedora/macrepo:18976
info:fedora/macrepo:19706,Rhede,info:fedora/macrepo:18976
info:fedora/macrepo:19707,Cleve,info:fedora/macrepo:18976
info:fedora/macrepo:19708,Blitterswijk,info:fedora/macrepo:18976
info:fedora/macrepo:19709,Geldern,info:fedora/macrepo:18976
info:fedora/macrepo:19710,Horst,info:fedora/macrepo:18976
info:fedora/macrepo:19711,Straelen,info:fedora/macrepo:18976
info:fedora/macrepo:19712,Tegelen,info:fedora/macrepo:18976
info:fedora/macrepo:19713,Kaldenkirchen,info:fedora/macrepo:18976
info:fedora/macrepo:19716,Kalisz,info:fedora/macrepo:18813
info:fedora/macrepo:19717,Kolo,info:fedora/macrepo:18813
info:fedora/macrepo:19718,Łódź,info:fedora/macrepo:18813
info:fedora/macrepo:19719,Ervik,info:fedora/macrepo:19714
info:fedora/macrepo:19720,Warszawa,info:fedora/macrepo:18813
info:fedora/macrepo:19721,Siedlce,info:fedora/macrepo:18813
info:fedora/macrepo:19722,Łuków,info:fedora/macrepo:18813
info:fedora/macrepo:19723,Braześć nad Bugiem,info:fedora/macrepo:18813
info:fedora/macrepo:19724,Zdunska Wola,info:fedora/macrepo:18813
info:fedora/macrepo:19725,Fröjen,info:fedora/macrepo:19714
info:fedora/macrepo:19726,Pabianice,info:fedora/macrepo:18813
info:fedora/macrepo:19727,Floro,info:fedora/macrepo:19714
info:fedora/macrepo:19728,Radom,info:fedora/macrepo:18813
info:fedora/macrepo:19729,Kozienice,info:fedora/macrepo:18813
info:fedora/macrepo:19730,"Pontypool, Durham County, Ont.",info:fedora/macrepo:45573
info:fedora/macrepo:19731,Lubartow,info:fedora/macrepo:18813
info:fedora/macrepo:19732,Włodawa,info:fedora/macrepo:18813
info:fedora/macrepo:19733,Czestochowa,info:fedora/macrepo:18813
info:fedora/macrepo:19734,Radomsko,info:fedora/macrepo:18813
info:fedora/macrepo:19735,Sulen,info:fedora/macrepo:19714
info:fedora/macrepo:19736,Lindaas,info:fedora/macrepo:19714
info:fedora/macrepo:19737,Herdla,info:fedora/macrepo:19714
info:fedora/macrepo:19738,Marstein,info:fedora/macrepo:19714
info:fedora/macrepo:19739,Slaatteröy,info:fedora/macrepo:19714
info:fedora/macrepo:19740,Espevær,info:fedora/macrepo:19714
info:fedora/macrepo:19741,Utsira,info:fedora/macrepo:19714
info:fedora/macrepo:19742,Aalesund,info:fedora/macrepo:19714
info:fedora/macrepo:19746,Volda,info:fedora/macrepo:19714
info:fedora/macrepo:19747,Vereid,info:fedora/macrepo:19714
info:fedora/macrepo:19748,Naustdal,info:fedora/macrepo:19714
info:fedora/macrepo:19749,Lavik,info:fedora/macrepo:19714
info:fedora/macrepo:19786,Eksingedal,info:fedora/macrepo:19714
info:fedora/macrepo:19787,Bergsdalen,info:fedora/macrepo:19714
info:fedora/macrepo:19794,Bergen,info:fedora/macrepo:19714
info:fedora/macrepo:19797,Strandebarm,info:fedora/macrepo:19714
info:fedora/macrepo:19798,Fana,info:fedora/macrepo:19714
info:fedora/macrepo:19799,Skaanevik,info:fedora/macrepo:19714
info:fedora/macrepo:19800,Stord,info:fedora/macrepo:19714
info:fedora/macrepo:19801,Vikedal,info:fedora/macrepo:19714
info:fedora/macrepo:19802,Haugesund,info:fedora/macrepo:19714
info:fedora/macrepo:19803,Ombo,info:fedora/macrepo:19714
info:fedora/macrepo:19804,Bokn,info:fedora/macrepo:19714
info:fedora/macrepo:19805,Stavanger (East),info:fedora/macrepo:19714
info:fedora/macrepo:19806,Stavanger (West),info:fedora/macrepo:19714
info:fedora/macrepo:19807,Egersund,info:fedora/macrepo:19714
info:fedora/macrepo:19808,Varhaug,info:fedora/macrepo:19714
info:fedora/macrepo:19809,Molde,info:fedora/macrepo:19714
info:fedora/macrepo:19810,Skodje,info:fedora/macrepo:19714
info:fedora/macrepo:19811,Stranda,info:fedora/macrepo:19714
info:fedora/macrepo:19812,Nedstryn,info:fedora/macrepo:19714
info:fedora/macrepo:19814,Leikanger,info:fedora/macrepo:19714
info:fedora/macrepo:19815,Aurland,info:fedora/macrepo:19714
info:fedora/macrepo:19816,Upheim,info:fedora/macrepo:19714
info:fedora/macrepo:19817,Voss,info:fedora/macrepo:19714
info:fedora/macrepo:19818,Harteigen,info:fedora/macrepo:19714
info:fedora/macrepo:19819,Odda,info:fedora/macrepo:19714
info:fedora/macrepo:19821,Röldal,info:fedora/macrepo:19714
info:fedora/macrepo:19822,Rullestad,info:fedora/macrepo:19714
info:fedora/macrepo:19823,Nesflaten,info:fedora/macrepo:19714
info:fedora/macrepo:19824,Suldal,info:fedora/macrepo:19714
info:fedora/macrepo:19825,Satu Mare,info:fedora/macrepo:18809
info:fedora/macrepo:19826,Lysebu,info:fedora/macrepo:19714
info:fedora/macrepo:19827,Viglesdal,info:fedora/macrepo:19714
info:fedora/macrepo:19828,Sirdal,info:fedora/macrepo:19714
info:fedora/macrepo:19829,Sighet,info:fedora/macrepo:18809
info:fedora/macrepo:19830,Birkedal,info:fedora/macrepo:19714
info:fedora/macrepo:19831,Fjotland,info:fedora/macrepo:19714
info:fedora/macrepo:19832,Lund,info:fedora/macrepo:19714
info:fedora/macrepo:19833,Farsund,info:fedora/macrepo:19714
info:fedora/macrepo:19834,Poienile de sub Munte,info:fedora/macrepo:18809
info:fedora/macrepo:19835,Kristiansund,info:fedora/macrepo:19714
info:fedora/macrepo:19836,Öre,info:fedora/macrepo:19714
info:fedora/macrepo:19837,Radauti,info:fedora/macrepo:18809
info:fedora/macrepo:19838,Aandalsnes,info:fedora/macrepo:19714
info:fedora/macrepo:19839,Admont,info:fedora/macrepo:18809
info:fedora/macrepo:19840,Norddal,info:fedora/macrepo:19714
info:fedora/macrepo:19841,Rauddals,info:fedora/macrepo:19714
info:fedora/macrepo:19842,Neunkirchen,info:fedora/macrepo:18809
info:fedora/macrepo:19843,Fortun,info:fedora/macrepo:19714
info:fedora/macrepo:19844,West Jotunheimen,info:fedora/macrepo:19714
info:fedora/macrepo:19845,Aardal,info:fedora/macrepo:19714
info:fedora/macrepo:19846,Sopron,info:fedora/macrepo:18809
info:fedora/macrepo:19847,Haldalshögda,info:fedora/macrepo:19714
info:fedora/macrepo:19848,Hallingskarvet,info:fedora/macrepo:19714
info:fedora/macrepo:19849,Györ,info:fedora/macrepo:18809
info:fedora/macrepo:19850,Hardangerjökulen,info:fedora/macrepo:19714
info:fedora/macrepo:19851,"Budapest, North",info:fedora/macrepo:18809
info:fedora/macrepo:19852,Viuvatn,info:fedora/macrepo:19714
info:fedora/macrepo:19853,Jasz-Árokszallas,info:fedora/macrepo:18809
info:fedora/macrepo:19854,Tisza-Fured,info:fedora/macrepo:18809
info:fedora/macrepo:19855,Debrecen,info:fedora/macrepo:18809
info:fedora/macrepo:19856,Carei,info:fedora/macrepo:18809
info:fedora/macrepo:19857,Baia Mare,info:fedora/macrepo:18809
info:fedora/macrepo:19858,Borsa,info:fedora/macrepo:18809
info:fedora/macrepo:19907,Campulung-Moldovenesc,info:fedora/macrepo:18809
info:fedora/macrepo:19936,Bykle,info:fedora/macrepo:19714
info:fedora/macrepo:19937,Moland,info:fedora/macrepo:19714
info:fedora/macrepo:19938,Oradea,info:fedora/macrepo:18809
info:fedora/macrepo:19939,Hylestad,info:fedora/macrepo:19714
info:fedora/macrepo:19940,Simleul-Silvaniei,info:fedora/macrepo:18809
info:fedora/macrepo:19941,Bygland,info:fedora/macrepo:19714
info:fedora/macrepo:19942,Akernes,info:fedora/macrepo:19714
info:fedora/macrepo:19943,Bistrita,info:fedora/macrepo:18809
info:fedora/macrepo:19944,Evje,info:fedora/macrepo:19714
info:fedora/macrepo:19945,Bjelland,info:fedora/macrepo:19714
info:fedora/macrepo:19946,Kristiansand,info:fedora/macrepo:19714
info:fedora/macrepo:19947,Mandal,info:fedora/macrepo:19714
info:fedora/macrepo:19948,Falticeni,info:fedora/macrepo:18809
info:fedora/macrepo:19949,Aure,info:fedora/macrepo:19714
info:fedora/macrepo:19950,Brezno nad Hronom,info:fedora/macrepo:18809
info:fedora/macrepo:19951,Znojmo,info:fedora/macrepo:18809
info:fedora/macrepo:19952,Romfo,info:fedora/macrepo:19714
info:fedora/macrepo:19955,Lesja,info:fedora/macrepo:19714
info:fedora/macrepo:19956,Vaagaa,info:fedora/macrepo:19714
info:fedora/macrepo:19957,Vaagaa,info:fedora/macrepo:19714
info:fedora/macrepo:19958,Sjodalen,info:fedora/macrepo:19714
info:fedora/macrepo:19959,Gjende,info:fedora/macrepo:19714
info:fedora/macrepo:19960,Slidre,info:fedora/macrepo:19714
info:fedora/macrepo:19961,Vangsmjösi,info:fedora/macrepo:19714
info:fedora/macrepo:19962,Gol,info:fedora/macrepo:19714
info:fedora/macrepo:19963,Hemsedal,info:fedora/macrepo:19714
info:fedora/macrepo:19964,Tunhovd,info:fedora/macrepo:19714
info:fedora/macrepo:19991,Dagali,info:fedora/macrepo:19714
info:fedora/macrepo:19992,Nore,info:fedora/macrepo:19714
info:fedora/macrepo:19993,Maar,info:fedora/macrepo:19714
info:fedora/macrepo:19994,Tinnsjö,info:fedora/macrepo:19714
info:fedora/macrepo:19995,Rjukan,info:fedora/macrepo:19714
info:fedora/macrepo:19996,Prostejov,info:fedora/macrepo:18809
info:fedora/macrepo:19997,Lifjell,info:fedora/macrepo:19714
info:fedora/macrepo:19998,Kviteseid,info:fedora/macrepo:19714
info:fedora/macrepo:19999,Drangedal,info:fedora/macrepo:19714
info:fedora/macrepo:20000,Kielce,info:fedora/macrepo:18813
info:fedora/macrepo:20001,Nissedal,info:fedora/macrepo:19714
info:fedora/macrepo:20002,Gjerstad,info:fedora/macrepo:19714
info:fedora/macrepo:20005,Sosnowiec,info:fedora/macrepo:18813
info:fedora/macrepo:20006,Aamli,info:fedora/macrepo:19714
info:fedora/macrepo:20007,Zawiercie,info:fedora/macrepo:18813
info:fedora/macrepo:20008,Froland,info:fedora/macrepo:19714
info:fedora/macrepo:20013,Rondvasshogda,info:fedora/macrepo:19714
info:fedora/macrepo:20014,Sel,info:fedora/macrepo:19714
info:fedora/macrepo:20016,Fron,info:fedora/macrepo:19714
info:fedora/macrepo:20017,Vinstra,info:fedora/macrepo:19714
info:fedora/macrepo:20018,Synnfjell,info:fedora/macrepo:19714
info:fedora/macrepo:20020,Nordre Etnedal,info:fedora/macrepo:19714
info:fedora/macrepo:20021,Rzeszow,info:fedora/macrepo:18813
info:fedora/macrepo:20022,Nordre Land,info:fedora/macrepo:19714
info:fedora/macrepo:20023,Przemysl,info:fedora/macrepo:18813
info:fedora/macrepo:20024,Aurdal,info:fedora/macrepo:19714
info:fedora/macrepo:20025,Sperillen,info:fedora/macrepo:19714
info:fedora/macrepo:20026,Flaa,info:fedora/macrepo:19714
info:fedora/macrepo:20027,Tyristrand,info:fedora/macrepo:19714
info:fedora/macrepo:20028,Sigdal,info:fedora/macrepo:19714
info:fedora/macrepo:20029,Eiker,info:fedora/macrepo:19714
info:fedora/macrepo:20030,Flesberg,info:fedora/macrepo:19714
info:fedora/macrepo:20031,Sklinden,info:fedora/macrepo:19714
info:fedora/macrepo:20032,Zywiec,info:fedora/macrepo:18813
info:fedora/macrepo:20041,Sambor,info:fedora/macrepo:18813
info:fedora/macrepo:20044,Röst,info:fedora/macrepo:19714
info:fedora/macrepo:20045,Trænen,info:fedora/macrepo:19714
info:fedora/macrepo:20046,Skibaasvær,info:fedora/macrepo:19714
info:fedora/macrepo:20047,Flovær,info:fedora/macrepo:19714
info:fedora/macrepo:20048,Vega,info:fedora/macrepo:19714
info:fedora/macrepo:20049,Helgelandsflesa,info:fedora/macrepo:19714
info:fedora/macrepo:20050,Moskenesöen,info:fedora/macrepo:19714
info:fedora/macrepo:20051,Lofotodden,info:fedora/macrepo:19714
info:fedora/macrepo:20052,Valvær,info:fedora/macrepo:19714
info:fedora/macrepo:20053,Luröy,info:fedora/macrepo:19714
info:fedora/macrepo:20054,Dönna,info:fedora/macrepo:19714
info:fedora/macrepo:20055,Mosjöen,info:fedora/macrepo:19714
info:fedora/macrepo:20057,Bindal,info:fedora/macrepo:19714
info:fedora/macrepo:20058,Ljördal,info:fedora/macrepo:19714
info:fedora/macrepo:20059,Trysil-Ostby,info:fedora/macrepo:19714
info:fedora/macrepo:20060,Kvalnes,info:fedora/macrepo:19714
info:fedora/macrepo:20061,Vestvaagö,info:fedora/macrepo:19714
info:fedora/macrepo:20062,Helligvær,info:fedora/macrepo:19714
info:fedora/macrepo:20063,Gildeskaal,info:fedora/macrepo:19714
info:fedora/macrepo:20064,Melöy,info:fedora/macrepo:19714
info:fedora/macrepo:20065,Svartisen,info:fedora/macrepo:19714
info:fedora/macrepo:20066,Rana,info:fedora/macrepo:19714
info:fedora/macrepo:20067,Rösvand,info:fedora/macrepo:19714
info:fedora/macrepo:20068,Hattfjelldal,info:fedora/macrepo:19714
info:fedora/macrepo:20069,Börgefjeld,info:fedora/macrepo:19714
info:fedora/macrepo:20070,Öksnes,info:fedora/macrepo:19714
info:fedora/macrepo:20071,Hadsel,info:fedora/macrepo:19714
info:fedora/macrepo:20073,Steigen,info:fedora/macrepo:19714
info:fedora/macrepo:20074,Kjerringöy,info:fedora/macrepo:19714
info:fedora/macrepo:20075,Bodö,info:fedora/macrepo:19714
info:fedora/macrepo:20076,Beiardalen,info:fedora/macrepo:19714
info:fedora/macrepo:20077,Dunderlandsdalen,info:fedora/macrepo:19714
info:fedora/macrepo:20078,Umbugten,info:fedora/macrepo:19714
info:fedora/macrepo:20079,Krutfjeld,info:fedora/macrepo:19714
info:fedora/macrepo:20080,Skarmodalen,info:fedora/macrepo:19714
info:fedora/macrepo:20081,Ranseren,info:fedora/macrepo:19714
info:fedora/macrepo:20082,Andöya,info:fedora/macrepo:19714
info:fedora/macrepo:20085,Kvæfjord,info:fedora/macrepo:19714
info:fedora/macrepo:20116,Lödingen,info:fedora/macrepo:19714
info:fedora/macrepo:20137,Hamaröy,info:fedora/macrepo:19714
info:fedora/macrepo:20138,Nordfold,info:fedora/macrepo:19714
info:fedora/macrepo:20140,Saltdal,info:fedora/macrepo:19714
info:fedora/macrepo:20141,Junkerdalan,info:fedora/macrepo:19714
info:fedora/macrepo:20142,Nasa,info:fedora/macrepo:19714
