macrepo,name,parent_collection,url
85249,Castelnovo Di Sotto,84411,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85249
85253,Guastalla,84411,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85253
85254,Cencenighe,84411,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85254
85255,Lecco,84411,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85255
85256,Castiglione,84411,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85256
85257,Milazzo,84411,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85257
85258,"[Insurance plan of the city of Hamilton, Ontario, Canada] : [key to Symbols]",33184,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85258
85259,"[Insurance plan of the city of Hamilton, Ontario, Canada] : [key to symbols]",33186,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85259
85262,"Insurance Plan of the City of Hamilton, Ont. [key to symbols]",85260,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85262
85263,"Insurance Plan of the City of Hamilton, Ont. [key to symbols]",85261,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85263
85284,Suderoog,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85284
85285,Peest. [Pieszcz],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85285
85286,Lupow [Potegowo],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85286
85287,Mickrow [Mikorowo],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85287
85288,Zinten [Kornevo],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85288
85289,Kreuzburg (Ostpr.) [Slavskoye],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85289
85290,Schwalbental [Volodarovka],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85290
85291,Ording [Sankt Peter-Ording],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85291
85292,Garding,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85292
85293,Garding,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85293
85294,Tonning,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85294
85295,Friedrichstadt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85295
85296,Meggerdorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85296
85297,Meggerdorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85297
85298,Owschlag,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85298
85299,Rendsburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85299
85300,Flemhude,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85300
85301,Friedrichsort [Christianpris],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85301
85302,Bendfeld,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85302
85303,Giekau,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85303
85304,Giekau,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85304
85305,Hohwacht,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85305
85306,Heiligenhafen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85306
85307,Vilmnitz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85307
85308,Middelhagen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85308
85309,Dellstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85309
85310,Dellstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85310
85311,Hamdorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85311
85312,Bokelholm,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85312
85313,Bokelholm,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85313
85314,Westensee,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85314
85315,Gr. Flintbek [Flintbek],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85315
85316,Preetz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85316
85317,Selent,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85317
85318,Lutjenburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85318
85319,Hansuhn,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85319
85320,Oldenburg [Oldenburg in Holstein],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85320
85321,Oldenburg (in Holstein),85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85321
85322,Grube,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85322
85323,Grube,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85323
85324,Velgast,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85324
85325,Richtenberg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85325
85326,Elmenhorst,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85326
85327,Zudar,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85327
85328,Zickersches Hoft,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85328
85329,Greifswalder Oie,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85329
85330,Blauort,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85330
85331,Busum,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85331
85332,Hanerau-Hademarschen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85332
85333,Todenbuttel,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85333
85334,Warnemunde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85334
85335,Wusterhusen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85335
85336,Croslin [Kroslin],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85336
85337,Karlshagen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85337
85338,Muhlbanz [Milobadz],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85338
85339,Gr. Lichtenau [Lichnowy],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85339
85340,Neuteich [Nowy Staw],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85340
85341,Zeyer [Kepki],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85341
85342,Elbing [Elblag],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85342
85343,Raunau [Runowo],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85343
85344,Rosengarten [Radzieje],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85344
85345,Trischen [Friedrichskoog],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85345
85346,Meldorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85346
85347,Suderhastedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85347
85348,Suderhastedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85348
85349,Schenefeld,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85349
85350,Schenefeld,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85350
85351,Hohenwestedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85351
85352,Hohenwestedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85352
85353,Hohenwestedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85353
85354,Hennstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85354
85355,Hennstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85355
85356,Neumunster,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85356
85357,Neumunster,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85357
85358,Gr. Kummerfeld [Grob Kummerfeld],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85358
85359,Gr. Kummerfeld [Grob Kummerfeld],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85359
85360,Bornhoved,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85360
85361,Bornhoved,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85361
85362,Bornhoved,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85362
85363,Schlamersdorf [Seedorf],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85363
85364,Schlamersdorf [Seedorf],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85364
85365,Susel,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85365
85366,Susel,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85366
85367,Rettin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85367
85368,Rettin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85368
85369,Glewitz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85369
85370,Gr. Rakow [Rakow],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85370
85371,Griebenow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85371
85372,Greifswald,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85372
85373,Hanshagen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85373
85374,Wolgast,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85374
85375,Wolgast,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85375
85376,Uckeritz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85376
85377,Gr. Justin [Pobierowo],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85377
85378,Karnitz [Karnice],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85378
85379,Gutzlaffshagen [Golancz Pomorska],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85379
85380,Gr. Jestin [Unieradz],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85380
85381,Kerstin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85381
85382,Bulgrin [Bialogorzyno],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85382
85383,Seeger [Zegrze Pomorskie],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85383
85384,Liniewo,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85384
85385,Swaroschin [Swarozyn],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85385
85386,Schmolainen [Smolajny],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85386
85387,Kruglanken [Kruklanki],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85387
85388,Orlowen [Orlowo],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85388
85389,Insel Neuwerk (west) [Nigehorn and Scharhorn],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85389
85390,Insel Neuwerk (west) [Nigehorn and Scharhorn],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85390
85391,Insel Neuwerk (East) [Neuwerk],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85391
85392,Insel Neuwerk (Ost) [Neuwerk],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85392
85393,Kaiser - Wilhelm - Koog,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85393
85394,Marne,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85394
85395,Burg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85395
85396,Wilster,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85396
85397,Itzehoe,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85397
85398,Kellinghusen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85398
85399,Bad Bramstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85399
85400,Bad Bramstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85400
85401,Heidmuhlen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85401
85402,Heidmuhlen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85402
85403,Bad Segeberg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85403
85404,Warder [Rohlstorf],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85404
85405,Curau,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85405
85406,Curau,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85406
85407,Schwartau [Bad Schwartau],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85407
85408,Travemunde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85408
85409,Kirchdorf [Poel],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85409
85410,Neuburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85410
85411,Hohen Sprenz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85411
85412,Laage,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85412
85413,Gnoien,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85413
85414,Nossendorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85414
85415,Demmin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85415
85416,Gutzkow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85416
85417,Zussow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85417
85418,Rubkow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85418
85419,Lassan,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85419
85420,Benz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85420
85421,Swinemunde [Swinoujscie],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85421
85422,Bublitz [Bobolice],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85422
85423,Gr. Karzenburg [Sepolno Wielkie],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85423
85424,Falkenhagen [Milocice],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85424
85425,Flotenstein [Koczala],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85425
85426,Eisenbruck [Zolna],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85426
85427,Karpno,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85427
85428,Wielle [Wiele],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85428
85429,Wigonin [Wygonin],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85429
85430,Pinschin [Pinczyn],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85430
85431,Wernersdorf [Pogorzala Wies],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85431
85432,Christburg [Dzierzgon],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85432
85433,Seeburg [Jeziorany],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85433
85434,Rothflieb [Czerwonka],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85434
85435,Kabienen [Kabiny],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85435
85436,Altenwalde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85436
85437,Altenwalde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85437
85438,Altenwalde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85438
85439,Cuxhaven,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85439
85440,Neuhaus,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85440
85441,Neuhaus,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85441
85442,Freiburg (Elbe),85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85442
85443,Freiburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85443
85444,Krempe,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85444
85445,Hohenfelde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85445
85446,Lagerdorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85446
85447,Hohenfelde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85447
85448,Hornerkirchen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85448
85449,Hornerkirchen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85449
85450,Kaltenkirchen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85450
85451,Stuvenborn,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85451
85452,Leezen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85452
85453,Bad Oldesloe,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85453
85454,Hamberge,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85454
85455,Lubeck,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85455
85456,Wismar,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85456
85457,Zurow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85457
85458,Warin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85458
85459,Thurkow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85459
85460,Neu-Kalen [Neukalen],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85460
85461,Verchen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85461
85462,Leistenow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85462
85463,Daberkow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85463
85464,Crien [Krien],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85464
85465,Medow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85465
85466,Anklam,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85466
85467,Zirchow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85467
85468,Caseburg [Karsibor],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85468
85469,Sampohl [Sapolno],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85469
85470,Drzewitz [Drewicz],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85470
85471,Rehhof [Ryjewo],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85471
85472,Baltrum,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85472
85473,Ostende Langeoog [Langeoog],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85473
85474,Spiekeroog,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85474
85475,Wangerooge,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85475
85476,Alte Mellum [Mellum],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85476
85477,Midlum,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85477
85479,Kadenberge [Cadenberge],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85479
85480,Hamelworden,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85480
85481,Gluckstadt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85481
85482,Elmshorn,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85482
85483,Barmstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85483
85484,Barmstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85484
85485,Quickborn,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85485
85486,Wakendorf [Wakendorf II],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85486
85487,Wakendorf [Wakendorf II],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85487
85488,Bargteheide,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85488
85489,Ratzeburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85489
85490,Dambeck [Dambeck Bobitz],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85490
85491,Hohen-Viechln [Hohen Viecheln],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85491
85492,Bruel,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85492
85493,Lalendorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85493
85494,Teterow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85494
85495,Malchin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85495
85496,Ivenack,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85496
85497,Gultz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85497
85498,Sieden- Bollentin [Siedenbollentin],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85498
85499,Spantekow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85499
85500,Ducherow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85500
85501,Ueckermunde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85501
85502,Neuwarp [Nowe Warpno],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85502
85503,Juist West [Juist],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85503
85504,Juist East [Juist],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85504
85505,Hage,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85505
85506,Hage,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85506
85507,Dornum,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85507
85508,Esens,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85508
85509,Carolinensiel,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85509
85510,Carolinensiel,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85510
85511,Hohenkirchen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85511
85512,Hohenkirchen (Oldb.),85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85512
85513,Hooksiel,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85513
85514,Langwarden,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85514
85515,Schmarren [Wremen],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85515
85516,Schmarren [Wremen],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85516
85517,Dorum,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85517
85518,Neuenwalde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85518
85519,Neuenwalde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85519
85520,Neuenwalde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85520
85521,Bederkesa,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85521
85522,Bederkesa,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85522
85523,Lamstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85523
85526,Himmelpforten,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85526
85527,Stade,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85527
85528,Stade,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85528
85529,Utersen [Uetersen],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85529
85530,Pinneberg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85530
85531,Niendorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85531
85532,Bergstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85532
85533,Ahrensburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85533
85534,Ahrensburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85534
85535,Trittau,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85535
85536,Trittau,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85536
85537,Nusse,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85537
85538,Molln,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85538
85539,Seedorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85539
85540,Gr. Salitz [Krembz],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85540
85541,Gross-Brutz [Grob Brutz],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85541
85542,Schwerin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85542
85543,Schwerin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85543
85544,Langen-Brutz [Langen Brutz],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85544
85545,Langen-Brutz [Langen Brutz],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85545
85546,Demen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85546
85547,Borkow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85547
85548,Dobbertin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85548
85549,Krakow [Krakow am See],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85549
85550,Serrahn [KuchelmiÃŸ],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85550
85551,Dahmen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85551
85552,Schwinkendorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85552
85553,Stavenhagen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85553
85554,Rosenow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85554
85555,Roga,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85555
85556,Galenbeck,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85556
85557,Ferdinandshof,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85557
85558,Eggesin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85558
85559,Rieth [Rieth Luckow],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85559
